,STATE,CONSTITUENCY,NAME,PARTY,SYMBOL,CRIMINAL CASES,CATEGORY,EDUCATION,ASSETS,LIABILITIES,WINNER,AGE,GENERAL VOTES,POSTAL VOTES,TOTAL VOTES,OVER TOTAL ELECTORS IN CONSTITUENCY,OVER TOTAL VOTES POLLED IN CONSTITUENCY,TOTAL ELECTORS,GENDER
1443,Madhya Pradesh,MORENA,RAMNIWAS RAWAT,INC,Hand,1,GENERAL,Post Graduate,44669161,1052042,0.0,59.0,427890.0,458.0,428348.0,23.30862703,37.6161597,1837723.0,MALE
1444,Madhya Pradesh,MORENA,KARTAR SINGH BHADANA,BSP,Elephant,5,GENERAL,8th Pass,441032899,11599732,0.0,61.0,129228.0,152.0,129380.0,7.040234029,11.36174032,1837723.0,MALE
1445,Maharashtra,MUMBAI NORTH,Gopal Shetty,BJP,Lotus,9,GENERAL,5th Pass,157535232,21136135,1.0,65.0,705555.0,1123.0,706678.0,42.89786627,71.38435617,1647350.0,MALE
1446,Maharashtra,MUMBAI NORTH,Urmila Matondkar,INC,Hand,0,GENERAL,12th Pass,689063226,1894201,0.0,48.0,240956.0,475.0,241431.0,14.65571979,24.3879058,1647350.0,FEMALE
1447,Maharashtra,MUMBAI NORTH,Thorat Sunil Uttamrao,VBA,Cup & Saucer,0,SC,Graduate,890000,60000,0.0,48.0,15629.0,62.0,15691.0,0.952499469,1.585010334,1647350.0,MALE
1449,Maharashtra,MUMBAI NORTH CENTRAL,POONAM MAHAJAN,BJP,Lotus,2,GENERAL,Others,22242513,0,1.0,38.0,485815.0,857.0,486672.0,28.97045106,53.96691273,1679891.0,FEMALE
1450,Maharashtra,MUMBAI NORTH CENTRAL,DUTT PRIYA SUNIL,INC,Hand,0,GENERAL,Graduate,962096603,36057947,0.0,52.0,356298.0,369.0,356667.0,21.2315561,39.55069711,1679891.0,FEMALE
1451,Maharashtra,MUMBAI NORTH CENTRAL,ABDUR REHMAN ANJARIA,VBA,Cup & Saucer,0,GENERAL,Doctorate,1000402,1709730,0.0,46.0,33626.0,77.0,33703.0,2.006261121,3.737315604,1679891.0,MALE
1453,Maharashtra,MUMBAI NORTH EAST,Manoj Kotak,BJP,Lotus,2,GENERAL,10th Pass,54661944,2048000,1.0,46.0,513579.0,1020.0,514599.0,32.39134307,56.60028091,1588693.0,MALE
1454,Maharashtra,MUMBAI NORTH EAST,Patil Sanjay Dina,NCP,Clock,1,GENERAL,Graduate,26109673,0,0.0,50.0,287555.0,558.0,288113.0,18.13522185,31.68928959,1588693.0,MALE
1455,Maharashtra,MUMBAI NORTH EAST,Niharika Prakashchandra Khondalay,VBA,Cup & Saucer,0,GENERAL,Graduate,2927285,32490,0.0,50.0,68089.0,150.0,68239.0,4.29529179,7.5055462,1588693.0,FEMALE
1457,Maharashtra,MUMBAI NORTH WEST,Gajanan Kirtikar,SHS,Bow and Arrow,0,GENERAL,Graduate,105392000,4032000,1.0,75.0,569018.0,1045.0,570063.0,32.90857104,60.52710093,1732263.0,MALE
1458,Maharashtra,MUMBAI NORTH WEST,Sanjay Nirupam,INC,Hand,11,GENERAL,Graduate,122093505,8399569,0.0,54.0,309517.0,218.0,309735.0,17.88036805,32.88647326,1732263.0,MALE
1459,Maharashtra,MUMBAI NORTH WEST,Suresh Sundar Shetty,VBA,Cup & Saucer,0,GENERAL,8th Pass,95452500,4342000,0.0,46.0,23367.0,55.0,23422.0,1.352104155,2.486858046,1732263.0,MALE
1461,Maharashtra,MUMBAI SOUTH,Arvind Ganpat Sawant,SHS,Bow and Arrow,1,GENERAL,Graduate,27181577,0,1.0,67.0,420530.0,1407.0,421937.0,27.14859836,52.62378726,1554176.0,MALE
1462,Maharashtra,MUMBAI SOUTH,Deora Milind Murli,INC,Hand,0,GENERAL,Graduate,793200422,49681435,0.0,43.0,321362.0,508.0,321870.0,20.71000968,40.14347736,1554176.0,MALE
1463,Maharashtra,MUMBAI SOUTH,Dr. Anil Kumar,VBA,Cup & Saucer,0,GENERAL,Others,101100914,992020,0.0,68.0,30213.0,135.0,30348.0,1.952674601,3.784988507,1554176.0,MALE
1465,Maharashtra,MUMBAI SOUTH CENTRAL,Rahul Ramesh Shewale,SHS,Bow & Arrow,0,SC,Others,18881363,7778954,1.0,47.0,423743.0,1170.0,424913.0,29.50006248,53.2537163,1440380.0,MALE
1466,Maharashtra,MUMBAI SOUTH CENTRAL,Eknath M. Gaikwad,INC,Hand,0,GENERAL,10th Pass,218952482,25590000,0.0,79.0,272393.0,381.0,272774.0,18.93764146,34.186361,1440380.0,MALE
1467,Maharashtra,MUMBAI SOUTH CENTRAL,Bhosale Sanjay Sushil,VBA,Cup & Saucer,3,GENERAL,Graduate Professional,1250624308,237660077,0.0,51.0,63256.0,156.0,63412.0,4.402449354,7.947331944,1440380.0,MALE
1469,Maharashtra,MUMBAI SOUTH CENTRAL,Ahmed Shakil Sagir Ahmed Shaikh,BSP,Elephant,1,GENERAL,5th Pass,3647388,0,0.0,41.0,8623.0,12.0,8635.0,0.599494578,1.082211748,1440380.0,MALE
1470,Bihar,MUNGER,RAJIV RANJAN SINGH ALIAS LALAN SINGH,JD(U),Arrow,1,GENERAL,Graduate,88324866,7534918,1.0,65.0,525519.0,3243.0,528762.0,28.00609102,51.01708636,1888025.0,MALE
1471,Bihar,MUNGER,NILAM DEVI,INC,Hand,2,GENERAL,Literate,621659689,214610632,0.0,48.0,359303.0,1522.0,360825.0,19.11124058,34.81384855,1888025.0,FEMALE
1472,Bihar,MUNGER,AMARJIT PATEL,IND,Tractor Chalata Kisan,0,GENERAL,Graduate,12545972,634728,0.0,38.0,18639.0,7.0,18646.0,0.987592855,1.799041142,1888025.0,MALE
1473,Bihar,MUNGER,DINA SAW,IND,Bat,0,GENERAL,8th Pass,1152595,0,0.0,50.0,15890.0,3.0,15893.0,0.841779108,1.533420619,1888025.0,MALE
1474,Bihar,MUNGER,UCHIT KUMAR,IND,Balloon,0,GENERAL,12th Pass,464986,0,0.0,46.0,12364.0,6.0,12370.0,0.655182002,1.193507397,1888025.0,MALE
1475,Bihar,MUNGER,DR. RAJESH KUMAR RATNAKAR,IND,Air Conditioner,0,SC,Graduate Professional,1595000,0,0.0,42.0,11044.0,10.0,11054.0,0.585479535,1.066534419,1888025.0,MALE
1476,Bihar,MUNGER,KUMAR NAVNEET HIMANSHU,BSP,Elephant,3,SC,12th Pass,4407000,0,0.0,34.0,10477.0,135.0,10612.0,0.562068829,1.02388848,1888025.0,MALE
1477,West Bengal,MURSHIDABAD,ABU TAHER KHAN,AITC,Flowers and Grass,3,GENERAL,8th Pass,8926616,1350000,1.0,57.0,604024.0,322.0,604346.0,35.03075319,41.55888631,1725187.0,MALE
1478,West Bengal,MURSHIDABAD,"ABU HENA, S/O - LATE ABDUS SATTAR",INC,Hand,0,GENERAL,Post Graduate,8021988,0,0.0,69.0,377721.0,208.0,377929.0,21.90655274,25.98893406,1725187.0,MALE
1479,West Bengal,MURSHIDABAD,HUMAYUN KABIR,BJP,Lotus,10,GENERAL,12th Pass,36308374,4900000,0.0,56.0,246745.0,1064.0,247809.0,14.36418197,17.04100972,1725187.0,MALE
1480,West Bengal,MURSHIDABAD,BADARUDDOZA KHAN,CPI(M),"Hammer, Sickle and Star",0,GENERAL,Graduate,4893387,42492,0.0,64.0,180662.0,131.0,180793.0,10.47961757,12.43253986,1725187.0,MALE
1482,Uttar Pradesh,MUZAFFARNAGAR,Sanjeev Kumar Balyan,BJP,Lotus,1,GENERAL,Doctorate,15781189,2373645,1.0,46.0,569535.0,4245.0,573780.0,33.79145973,49.38826312,1698003.0,MALE
1483,Uttar Pradesh,MUZAFFARNAGAR,Ajit Singh,RLD,Hand Pump,0,GENERAL,Post Graduate,166125602,0,0.0,78.0,565753.0,1501.0,567254.0,33.4071259,48.82653597,1698003.0,MALE
1484,Bihar,MUZAFFARPUR,Ajay Nishad,BJP,Lotus,1,GENERAL,Graduate,298867486,15714320,1.0,50.0,664074.0,2804.0,666878.0,38.53554326,63.00175625,1730553.0,MALE
1485,Bihar,MUZAFFARPUR,Raj Bhushan Choudhary,VSIP,Boat with Man and Sail,0,GENERAL,Post Graduate,71600000,14100000,0.0,41.0,255837.0,1053.0,256890.0,14.84438789,24.26908844,1730553.0,MALE
1486,Bihar,MUZAFFARPUR,Sukhdeo Prasad,VPI,Gas Cylinder,0,GENERAL,12th Pass,2025238,300000,0.0,70.0,24525.0,1.0,24526.0,1.417234838,2.31703711,1730553.0,MALE
1487,Bihar,MUZAFFARPUR,Sudhir Kumar Jha,YKP,Water Melon,0,GENERAL,Graduate,8678000,380000,0.0,40.0,15838.0,5.0,15843.0,0.915487708,1.496730773,1730553.0,MALE
1488,Karnataka,MYSORE,PRATHAP SIMHA,BJP,Lotus,3,GENERAL,Post Graduate,18723762,6586698,1.0,42.0,685105.0,3869.0,688974.0,36.33191006,52.2701185,1896333.0,MALE
1489,Karnataka,MYSORE,C.H.VIJAYASHANKAR,INC,Hand,0,GENERAL,Graduate,46434790,3500000,0.0,62.0,548911.0,1416.0,550327.0,29.02058868,41.75144128,1896333.0,MALE
1490,Karnataka,MYSORE,DR. B. CHANDRA (CHANDREGOWDA),BSP,Elephant,1,GENERAL,Graduate Professional,20100180,11200000,0.0,46.0,24425.0,172.0,24597.0,1.297082316,1.86609089,1896333.0,MALE
1491,Odisha,NABARANGPUR,RAMESH CHANDRA MAJHI,BJD,Conch,0,ST,Graduate,8100600,771000,1.0,40.0,392481.0,23.0,392504.0,26.86536108,33.78450611,1461004.0,MALE
1492,Odisha,NABARANGPUR,PRADEEP KUMAR MAJHI,INC,Hand,10,ST,Graduate,2347000,0,0.0,43.0,349437.0,1433.0,350870.0,24.01567689,30.2008888,1461004.0,MALE
1493,Odisha,NABARANGPUR,BALABHADRA MAJHI,BJP,Lotus,0,ST,Graduate,87471475,2621246,0.0,57.0,342510.0,329.0,342839.0,23.4659864,29.50962612,1461004.0,MALE
1495,Odisha,NABARANGPUR,CHANDRADHWAJ MAJHI,BSP,Elephant,0,ST,Graduate,2142479,0,0.0,59.0,28189.0,716.0,28905.0,1.978434008,2.487977572,1461004.0,MALE
1496,Nagaland,NAGALAND,Tokheho Yepthomi,NDPP,Globe,0,ST,Graduate,128117474,18600000,1.0,62.0,499683.0,827.0,500510.0,41.23574594,49.68151855,1213777.0,MALE
1497,Nagaland,NAGALAND,K L Chishi,INC,Hand,0,ST,Graduate Professional,370159329,0,0.0,75.0,481915.0,2251.0,484166.0,39.88920535,48.05918385,1213777.0,MALE
1498,Nagaland,NAGALAND,Hayithung Tungoe,NPEP,Book,0,ST,Post Graduate,1265882,0,0.0,38.0,14219.0,778.0,14997.0,1.235564688,1.488629066,1213777.0,MALE
1499,Tamil Nadu,NAGAPATTINAM,SELVARAJ M,CPI(M),Ears of Corn And Sickle,0,SC,12th Pass,4572837,1251381,1.0,63.0,519596.0,3296.0,522892.0,40.1098762,52.13696008,1303649.0,MALE
1500,Tamil Nadu,NAGAPATTINAM,SARAVANAN M,AIADMK,Two Leaves,0,SC,Post Graduate,18492618,1429090,0.0,41.0,311014.0,525.0,311539.0,23.89746013,31.06319547,1303649.0,MALE
1501,Tamil Nadu,NAGAPATTINAM,SENGODI T,IND,Gift Pack,2,SC,Graduate,793540,0,0.0,36.0,70177.0,130.0,70307.0,5.393092773,7.010230128,1303649.0,FEMALE
1502,Tamil Nadu,NAGAPATTINAM,MALATHI P,NTK,Ganna Kisan,0,SC,Graduate Professional,119000,55400,0.0,25.0,51207.0,241.0,51448.0,3.946461049,5.129820923,1303649.0,FEMALE
1503,Tamil Nadu,NAGAPATTINAM,GURUVIAH K,MNM,Battery Torch,0,SC,Graduate Professional,6839043,97731,0.0,61.0,14410.0,93.0,14503.0,1.112492703,1.446077454,1303649.0,MALE
1504,Telangana,NAGARKURNOOL,POTHUGANTI RAMULU,TRS,Car,0,SC,Graduate,10778684,0,1.0,66.0,499428.0,244.0,499672.0,31.46329192,50.47737483,1588111.0,MALE
1505,Telangana,NAGARKURNOOL,DR MALLU RAVI,INC,Hand,4,SC,Graduate Professional,265782483,18800000,0.0,68.0,309732.0,192.0,309924.0,19.51526058,31.30883843,1588111.0,MALE
1506,Telangana,NAGARKURNOOL,SHRUTHI BANGARU ALIAS BANGARU SHRUTHI,BJP,Lotus,0,SC,Post Graduate,51701683,886328,0.0,43.0,128686.0,335.0,129021.0,8.124180237,13.03383295,1588111.0,FEMALE
1508,Telangana,NAGARKURNOOL,B YOSEF,BSP,Elephant,0,SC,10th Pass,775000,0,0.0,53.0,12457.0,17.0,12474.0,0.78546147,1.260136197,1588111.0,MALE
1509,Telangana,NAGARKURNOOL,SRINIVAS BUDDULA,IND,Gas Stove,0,SC,10th Pass,925000,32000,0.0,45.0,9912.0,0.0,9912.0,0.624137733,1.001320345,1588111.0,MALE
1510,Rajasthan,NAGAUR,HANUMAN BENIWAL,RLTP,Tyres,0,GENERAL,Graduate Professional,4218568,0,1.0,47.0,655496.0,4555.0,660051.0,34.14347116,54.78633734,1933169.0,MALE
1511,Rajasthan,NAGAUR,DR. JYOTI MIRDHA,INC,Hand,0,GENERAL,Graduate Professional,650650190,97090675,0.0,47.0,476671.0,2120.0,478791.0,24.76715693,39.74117946,1933169.0,FEMALE
1513,Rajasthan,NAGAUR,SAROJ PRAJAPAT,IND,Truck,0,GENERAL,Post Graduate,8324000,1200000,0.0,41.0,12753.0,32.0,12785.0,0.661349318,1.061195761,1933169.0,FEMALE
1514,Uttar Pradesh,NAGINA,GIRISH CHANDRA,BSP,Elephant,1,SC,12th Pass,28659644,9062600,1.0,55.0,567195.0,1183.0,568378.0,35.83455697,56.2870314,1586117.0,MALE
1515,Uttar Pradesh,NAGINA,DR. YASHWANT SINGH,BJP,Lotus,0,SC,Post Graduate,66352887,900000,0.0,56.0,399348.0,2198.0,401546.0,25.3162913,39.76549463,1586117.0,MALE
1516,Uttar Pradesh,NAGINA,OMVATI DEVI,INC,Hand,0,SC,10th Pass,37158570,0,0.0,69.0,19967.0,79.0,20046.0,1.263841192,1.985175062,1586117.0,FEMALE
1517,Maharashtra,NAGPUR,NITIN JAIRAM GADKARI,BJP,Lotus,4,GENERAL,Graduate Professional,187916075,40729055,1.0,62.0,657624.0,2597.0,660221.0,30.5502856,55.61090451,2161096.0,MALE
1518,Maharashtra,NAGPUR,NANA PATOLE,INC,Hand,4,GENERAL,12th Pass,22160504,1155060,0.0,56.0,442765.0,1447.0,444212.0,20.55494064,37.41630623,2161096.0,MALE
1519,Maharashtra,NAGPUR,MOHAMMAD JAMAL,BSP,Elephant,0,GENERAL,10th Pass,175000,0,0.0,47.0,31654.0,71.0,31725.0,1.468005123,2.67222028,2161096.0,MALE
1520,Maharashtra,NAGPUR,MANOHAR Alias SAGAR PUNDLIKRAO DABRASE,VBA,Cup & Saucer,0,SC,Graduate,4197060,0,0.0,47.0,25993.0,135.0,26128.0,1.209016166,2.200780819,2161096.0,MALE
1521,Uttarakhand,NAINITAL-UDHAMSINGH NAGAR,Ajay Bhatt,BJP,Lotus,0,GENERAL,Graduate Professional,19699529,0,1.0,57.0,765173.0,7022.0,772195.0,42.2326112,61.23623127,1828433.0,MALE
1522,Uttarakhand,NAINITAL-UDHAMSINGH NAGAR,Harish Rawat,INC,Hand,1,GENERAL,Graduate Professional,56735244,10712888,0.0,71.0,431101.0,1998.0,433099.0,23.68689473,34.34540567,1828433.0,MALE
1523,Uttarakhand,NAINITAL-UDHAMSINGH NAGAR,Er. Navneet Agarwal,BSP,Elephant,0,GENERAL,Graduate Professional,0,35352263,0.0,46.0,28271.0,184.0,28455.0,1.556250626,2.256524532,1828433.0,MALE
1524,Bihar,NALANDA,Kaushlendra Kumar,JD(U),Arrow,0,GENERAL,12th Pass,29251651,2712389,1.0,60.0,539183.0,1705.0,540888.0,25.57621043,52.41802778,2114809.0,MALE
1525,Bihar,NALANDA,Ashok Kumar Azad,HAMS,Telephone,0,GENERAL,12th Pass,56786845,1129071,0.0,46.0,284587.0,164.0,284751.0,13.46462021,27.59552038,2114809.0,MALE
1526,Bihar,NALANDA,Ramvilaf Paswan,RAHIS,Tractor Chalata Kisan,0,SC,5th Pass,4514580,1925,0.0,61.0,21268.0,8.0,21276.0,1.0060483,2.061879648,2114809.0,MALE
1527,Bihar,NALANDA,Brahamdev Prasad,SSD,Saw,0,GENERAL,Post Graduate,3273000,0,0.0,60.0,16346.0,0.0,16346.0,0.772930321,1.584108137,2114809.0,MALE
1528,Bihar,NALANDA,Shashi Kumar,BSP,Elephant,0,GENERAL,10th Pass,2562000,0,0.0,33.0,12612.0,63.0,12675.0,0.599344905,1.228347647,2114809.0,MALE
1529,Bihar,NALANDA,Rakesh Paswan,IND,Battery Torch,0,SC,Graduate,592000,0,0.0,33.0,11960.0,4.0,11964.0,0.565724848,1.159443886,2114809.0,MALE
1530,Telangana,NALGONDA,UTTAM KUMAR REDDY NALAMADA,INC,Hand,4,GENERAL,Graduate,31501349,1200000,1.0,55.0,525508.0,520.0,526028.0,33.16737916,44.73088069,1585980.0,MALE
1531,Telangana,NALGONDA,VEMIREDDY NARASIMHA REDDY,TRS,Car,0,GENERAL,Post Graduate,943184220,208178829,0.0,63.0,500120.0,226.0,500346.0,31.54806492,42.54700744,1585980.0,MALE
1532,Telangana,NALGONDA,GARLAPATI JITHENDRA KUMAR,BJP,Lotus,0,GENERAL,12th Pass,184577651,21781741,0.0,61.0,52559.0,150.0,52709.0,3.323434091,4.482118804,1585980.0,MALE
1533,Telangana,NALGONDA,MALLU LAXMI,CPI(M),"Hammer, Sickle and Star",1,GENERAL,Graduate Professional,49866261,8538884,0.0,45.0,25062.0,27.0,25089.0,1.58192411,2.133447394,1585980.0,FEMALE
1534,Tamil Nadu,NAMAKKAL,CHINRAJ A.K.P,DMK,Rising Sun,0,GENERAL,Graduate,485205173,18642484,1.0,54.0,623370.0,2923.0,626293.0,44.3048559,55.22943886,1413599.0,MALE
1535,Tamil Nadu,NAMAKKAL,KALIAPPAN P,AIADMK,Two Leaves,0,GENERAL,10th Pass,116009849,4281652,0.0,70.0,360541.0,601.0,361142.0,25.54769776,31.84718656,1413599.0,MALE
1536,Tamil Nadu,NAMAKKAL,BASKAR B,NTK,Ganna Kisan,0,GENERAL,Doctorate,19918500,137800000,0.0,44.0,38394.0,137.0,38531.0,2.725737638,3.397843356,1413599.0,MALE
1537,Tamil Nadu,NAMAKKAL,THANGAVELU R,MNM,Battery Torch,0,GENERAL,Graduate,6280106,260000,0.0,57.0,30842.0,105.0,30947.0,2.189234712,2.729050851,1413599.0,MALE
1538,Tamil Nadu,NAMAKKAL,SAMINATHAN P.P,IND,Gift Pack,0,GENERAL,12th Pass,36680249,3531974,0.0,54.0,23319.0,28.0,23347.0,1.651599923,2.058847391,1413599.0,MALE
1540,Maharashtra,NANDED,Prataprao Patil Chikhalikar,BJP,Lotus,0,GENERAL,12th Pass,52178606,594000,1.0,57.0,482148.0,4658.0,486806.0,28.31383534,43.1006975,1719322.0,MALE
1541,Maharashtra,NANDED,Ashok Shankarrao Chavan,INC,Hand,3,GENERAL,Post Graduate,500037964,48525290,0.0,60.0,442138.0,4520.0,446658.0,25.97872882,39.54608477,1719322.0,MALE
1542,Maharashtra,NANDED,Bhinge Yashpal Narsingrao,VBA,Cup & Saucer,0,GENERAL,Doctorate,8817999,2050000,0.0,42.0,165341.0,855.0,166196.0,9.666368487,14.71461634,1719322.0,MALE
1543,Maharashtra,NANDURBAR,Dr. Heena Vijaykumar Gavit,BJP,Lotus,0,ST,Post Graduate,271634532,15291251,1.0,31.0,637226.0,1910.0,639136.0,34.15832086,49.7557892,1871099.0,FEMALE
1544,Maharashtra,NANDURBAR,Adv. K. C. Padavi,INC,Hand,0,ST,Post Graduate,45236068,3237933,0.0,61.0,541930.0,1577.0,543507.0,29.04747424,42.31121346,1871099.0,MALE
1545,Maharashtra,NANDURBAR,Anturlikar Sushil Suresh,VBA,Cup & Saucer,0,ST,Post Graduate,7030314,3500000,0.0,33.0,25594.0,108.0,25702.0,1.373631219,2.000862562,1871099.0,MALE
1547,Maharashtra,NANDURBAR,Dr. Natawadkar Suhas Jayant,IND,Bat,0,ST,Graduate Professional,42504576,5933112,0.0,58.0,13722.0,98.0,13820.0,0.738603356,1.075866493,1871099.0,MALE
1548,Andhra Pradesh,NANDYAL,POCHA . BRAHMANANDA REDDY,YSRCP,Ceiling Fan,1,GENERAL,Post Graduate,585932911,177035582,1.0,60.0,715024.0,5864.0,720888.0,44.96500792,55.46209565,1603220.0,MALE
1549,Andhra Pradesh,NANDYAL,MANDRA SIVANANDA REDDY,TDP,Bicycle,0,GENERAL,Graduate Professional,348903562,68693655,0.0,57.0,466869.0,3900.0,470769.0,29.36396752,36.21899006,1603220.0,MALE
1550,Andhra Pradesh,NANDYAL,S.P.Y. REDDY,JnP,Glass Tumbler,1,GENERAL,Graduate,333760526,9594811,0.0,69.0,38568.0,303.0,38871.0,2.424558077,2.990571518,1603220.0,MALE
1551,Andhra Pradesh,NANDYAL,JANGITE LAKSHMI NARASIMHA YADAV,INC,Hand,0,GENERAL,Post Graduate,3305200,877441,0.0,33.0,14313.0,107.0,14420.0,0.899439877,1.109414249,1603220.0,MALE
1552,Andhra Pradesh,NARASARAOPET,LAVU SRI KRISHNA DEVARAYALU,YSRCP,Ceiling Fan,0,GENERAL,Graduate Professional,177710073,10142413,1.0,35.0,740509.0,5048.0,745557.0,44.63368158,51.74848619,1670391.0,MALE
1553,Andhra Pradesh,NARASARAOPET,RAYAPATI SAMBASIVARAO,TDP,Bicycle,0,GENERAL,Graduate,437940180,1233171,0.0,75.0,589344.0,2211.0,591555.0,35.41416351,41.0593365,1670391.0,MALE
1554,Andhra Pradesh,NARASARAOPET,NAYUB KAMAL SHAIK,JnP,Glass Tumbler,0,GENERAL,12th Pass,55264531,5468120,0.0,52.0,50713.0,295.0,51008.0,3.0536563,3.540422507,1670391.0,MALE
1555,Andhra Pradesh,NARASARAOPET,KANNA LAKSHMI NARAYANA,BJP,Lotus,0,GENERAL,Graduate,391360844,22561506,0.0,64.0,15255.0,231.0,15486.0,0.927088328,1.074870274,1670391.0,MALE
1556,Andhra Pradesh,NARSAPURAM,KANUMURU RAGHU RAMA KRISHNA RAJU,YSRCP,Ceiling Fan,3,GENERAL,Post Graduate,3259405378,1014467354,1.0,57.0,444376.0,4858.0,449234.0,31.20350131,38.09773381,1439691.0,MALE
1557,Andhra Pradesh,NARSAPURAM,V.V. SIVA RAMA RAJU (KALAVAPUDI SIVA),TDP,Bicycle,1,GENERAL,Graduate,60940339,0,0.0,48.0,414547.0,2011.0,416558.0,28.93384761,35.32661331,1439691.0,MALE
1558,Andhra Pradesh,NARSAPURAM,NAGABABU KONIDELA,JnP,Glass Tumbler,0,GENERAL,Graduate Professional,367820773,21678798,0.0,58.0,249188.0,1614.0,250802.0,17.42054371,21.26951174,1439691.0,MALE
1559,Andhra Pradesh,NARSAPURAM,KANUMURU BAPIRAJU,INC,Hand,1,GENERAL,10th Pass,143319558,0,0.0,71.0,13809.0,132.0,13941.0,0.968332788,1.182280297,1439691.0,MALE
1560,Andhra Pradesh,NARSAPURAM,PYDIKONDALA MANIKYALA RAO,BJP,Lotus,3,GENERAL,12th Pass,22392505,1242976,0.0,59.0,12154.0,260.0,12414.0,0.862268362,1.052781552,1439691.0,MALE
1562,Maharashtra,NASHIK,Godse Hemant Tukaram,SHS,Bow and Arrow,1,GENERAL,Others,146869996,41083126,1.0,48.0,562034.0,1565.0,563599.0,29.89813608,50.22752145,1885064.0,MALE
1563,Maharashtra,NASHIK,Sameer Magan Bhujbal,NCP,Clock,16,GENERAL,10th Pass,654659863,130481204,0.0,45.0,270854.0,541.0,271395.0,14.39712392,24.18651947,1885064.0,MALE
1564,Maharashtra,NASHIK,Adv. Kokate Manikrao Shivajirao,IND,Tractor Chalata Kisan,1,GENERAL,Graduate Professional,214414506,46737153,0.0,61.0,134229.0,298.0,134527.0,7.136468576,11.98894565,1885064.0,MALE
1565,Maharashtra,NASHIK,Pavan Chandrakant Pawar,VBA,Cup & Saucer,8,GENERAL,Others,9091869,0,0.0,38.0,109836.0,145.0,109981.0,5.83433772,9.801424482,1885064.0,MALE
1566,Gujarat,NAVSARI,C. R. Patil,BJP,Lotus,1,GENERAL,10th Pass,446044269,56846658,1.0,64.0,969430.0,3309.0,972739.0,49.33609176,74.29821667,1971658.0,MALE
1567,Gujarat,NAVSARI,PATEL DHARMESHBHAI BHIMBHAI,INC,Hand,0,GENERAL,12th Pass,31846750,1659481,0.0,47.0,281663.0,1408.0,283071.0,14.35700309,21.62108283,1971658.0,MALE
1568,Bihar,NAWADA,Chandan Singh,LJP,Bungalow,2,GENERAL,Graduate,176720167,4722200,1.0,36.0,491956.0,3728.0,495684.0,26.09210595,52.47049035,1899747.0,MALE
1569,Bihar,NAWADA,Vibha Devi,RJD,Hurricane Lamp,0,GENERAL,Literate,118431743,4849749,0.0,53.0,344734.0,2878.0,347612.0,18.29780492,36.79637045,1899747.0,FEMALE
1571,Bihar,NAWADA,Rajesh Kumar,IND,Helicopter,0,GENERAL,Graduate,6288351,600000,0.0,33.0,14922.0,12.0,14934.0,0.786104676,1.580834368,1899747.0,MALE
1572,Bihar,NAWADA,Vishnu Dev Yadav,BSP,Elephant,0,GENERAL,Graduate,43439000,0,0.0,67.0,11296.0,107.0,11403.0,0.600237821,1.207061357,1899747.0,MALE
1573,Andhra Pradesh,NELLORE,Adala Prabhakara Reddy,YSRCP,Ceiling Fan,0,GENERAL,12th Pass,2211663364,152281255,1.0,70.0,677014.0,6816.0,683830.0,40.87826427,53.04457705,1672845.0,MALE
1574,Andhra Pradesh,NELLORE,Beeda Masthan Rao,TDP,Bicycle,0,GENERAL,Graduate,1654392880,680973688,0.0,60.0,529571.0,5688.0,535259.0,31.99692739,41.5199498,1672845.0,MALE
1575,Andhra Pradesh,NELLORE,Chandra Rajagopal,CPI(M),"Hammer, Sickle and Star",2,GENERAL,10th Pass,2353200,240000,0.0,67.0,18571.0,259.0,18830.0,1.1256273,1.460639905,1672845.0,MALE
1577,NCT OF Delhi,NEW DELHI,MEENAKASHI LEKHI,BJP,Lotus,0,GENERAL,Graduate Professional,361441689,7938378,1.0,51.0,503157.0,1049.0,504206.0,31.17251015,54.77124424,1617470.0,FEMALE
1578,NCT OF Delhi,NEW DELHI,AJAY MAKAN,INC,Hand,0,GENERAL,Post Graduate,245732926,0,0.0,55.0,247429.0,273.0,247702.0,15.31416348,26.9075472,1617470.0,MALE
1579,NCT OF Delhi,NEW DELHI,BRIJESH GOYAL,AAP,Broom,0,GENERAL,Graduate,9594156,3285554,0.0,43.0,150203.0,139.0,150342.0,9.294886458,16.33145659,1617470.0,MALE
1580,Tamil Nadu,NILGIRIS,"RAJA, A.",DMK,Rising Sun,6,SC,Graduate Professional,49591024,1424914,1.0,55.0,545463.0,2369.0,547832.0,40.10307014,54.18451529,1366060.0,MALE
1581,Tamil Nadu,NILGIRIS,"THIYAGARAJAN, M.",AIADMK,Two Leaves,0,SC,Graduate,12467318,0,0.0,59.0,341649.0,360.0,342009.0,25.03616239,33.82714389,1366060.0,MALE
1582,Tamil Nadu,NILGIRIS,"RAJENTHIRAN, N.",MNM,Battery Torch,0,SC,Graduate Professional,56013763,810218,0.0,55.0,41055.0,114.0,41169.0,3.013703644,4.071909472,1366060.0,MALE
1583,Tamil Nadu,NILGIRIS,"RAMASWAMY, M.",IND,Gift Pack,0,SC,Post Graduate,56129105,0,0.0,66.0,40392.0,27.0,40419.0,2.958801224,3.997729091,1366060.0,MALE
